Type,Line,Space,ID,Origin,InitialOrigin,Reference1,Reference2,Reference3,Tags,Roles,MaxUnauthorised,NumberReference1,NumberReference2,NumberReference3
image,296,32,ed19c62d-a32c-48b5-bbe8-6a4702808ce5,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/15B-s-Gravendeel-zesde-uitgave-1947.jpg,,rivierkaart,3,1,,,-1,296,,
image,297,32,7ba7d0b3-7eb4-49e7-8210-e229c501b256,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/16-Puttershoek-vierde-uitgave-1952.jpg,,rivierkaart,3,1,,,-1,297,,
image,298,32,c4ba8db8-07c9-416b-956b-e13a8aa4dc00,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/17-Heinenoord-derde-uitgave-1954.jpg,,rivierkaart,3,1,,,-1,298,,
image,299,32,b32cf75b-22d0-4d9e-805c-39d98e8036fc,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/18-Spijkenisse-derde-uitgave-1950.jpg,,rivierkaart,3,1,,,-1,299,,
image,300,32,bdeb31a5-5537-418e-912a-d8f5e8f85e85,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/18A-Goudswaard-tweede-uitgave-1952.jpg,,rivierkaart,3,1,,,-1,300,,
image,301,32,7c28f41b-e5d7-4b13-8c8f-2596b1a01b80,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/19-Hoogvliet-derde-uitgave-1942.jpg,,rivierkaart,3,1,,,-1,301,,
image,302,32,122ce89d-0ed3-4f57-a0c7-62bbeea22558,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/20-Zwartewaal-derde-uitgave-1942.jpg,,rivierkaart,3,1,,,-1,302,,
image,303,32,33b22247-e82c-4543-8c63-81ba95aea4cf,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/21-Brielle-derde-uitgave-1945.jpg,,rivierkaart,3,1,,,-1,303,,
image,304,32,059658a3-0cea-4bb0-8597-987f6ed8b3fd,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_1/22-Oostvoorne-derde-uitgave-1945.jpg,,rivierkaart,3,1,,,-1,304,,
image,305,32,5944a97c-e081-4c81-8e69-b6e128e3abca,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/01-Herwen-1917.jpg,,rivierkaart,3,2,,,-1,305,,
image,306,32,e40b4b3e-38d0-4e03-b6f1-51552167efdb,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/03-Huussen-1915.jpg,,rivierkaart,3,2,,,-1,306,,
image,307,32,dbfb6fe3-7fe3-43f0-b5bf-e5eec9878c8b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/04-Arnhem-1916.jpg,,rivierkaart,3,2,,,-1,307,,
image,308,32,688a4e74-48f7-4b9d-bfa9-bfd0646baa6e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/05-Renkum-1917.jpg,,rivierkaart,3,2,,,-1,308,,
image,309,32,e69f126f-a535-4641-a9d1-1c0c3667b1ca,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/06-Wageningen-vierde-uitgave-1961.jpg,,rivierkaart,3,2,,,-1,309,,
image,310,32,ab4464f5-16bc-4e0b-88b1-d5c49f5a2ae3,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/06-Wageningen-1918.jpg,,rivierkaart,3,2,,,-1,310,,
image,311,32,f80a8d03-f2a1-41dd-bbc6-89c4789d1823,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/07-Rhenen-vierde-uitgave-1961.jpg,,rivierkaart,3,2,,,-1,311,,
image,312,32,0c0e928a-3793-47be-8e0d-b7b0da689211,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/07-Rhenen-1918.jpg,,rivierkaart,3,2,,,-1,312,,
image,313,32,b95f1b8c-3f4a-4109-b8cc-a60ab64b8a78,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/08-Amerongen-1920.jpg,,rivierkaart,3,2,,,-1,313,,
image,314,32,4bd450ef-e5aa-4652-a890-1c193f21194a,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/09-Wijk-bij-Duurstede-1919.jpg,,rivierkaart,3,2,,,-1,314,,
image,315,32,e3e449cc-d53e-41e6-bbe7-cf3349a9ce07,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/10-Culenborg-1924.jpg,,rivierkaart,3,2,,,-1,315,,
image,316,32,8f9f9891-a813-4950-8047-f78797d375a7,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/11-Vianen-vierde-uitgave-1961.jpg,,rivierkaart,3,2,,,-1,316,,
image,317,32,4426fde5-78ac-4049-92e8-b5c703c7d987,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/12-Ameide-vierde-uitgave-1959.jpg,,rivierkaart,3,2,,,-1,317,,
image,318,32,53b6c1c3-36d6-42d4-b6d6-af5bfbde4a9f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/13-Schoonhoven-vierde-uitgave-1960.jpg,,rivierkaart,3,2,,,-1,318,,
image,319,32,cac28832-8993-4867-801b-0875e3c7aa6e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/14-Lekkerkerk-vierde-uitgave-1961.jpg,,rivierkaart,3,2,,,-1,319,,
image,320,32,e14a2903-34e5-49cf-9732-6d16b82d1bee,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/15-Krimpen-aan-de-Lek-vierde-uitgave-1935.jpg,,rivierkaart,3,2,,,-1,320,,
image,321,32,ae1c80e0-f9a4-4499-aec2-10c799072bc8,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/16-Stormpolder-vierde-uitgave-1936.jpg,,rivierkaart,3,2,,,-1,321,,
image,322,32,19c83e93-6d15-4d2b-9e43-34b0a0f7bb49,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/16-Stormpolder-vijfde-uitgave-1954.jpg,,rivierkaart,3,2,,,-1,322,,
image,323,32,cbd11a7b-7478-46ad-9a86-91ecc72657e0,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/17-Kralingsche-Veer-vierde-uitgave-1936.jpg,,rivierkaart,3,2,,,-1,323,,
image,324,32,c9f579e0-0f6e-4b6c-b89c-af2612e693a2,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/18-Rotterdam-vierde-uitgave-eerste-versie-1936.jpg,,rivierkaart,3,2,,,-1,324,,
image,325,32,15894995-47fc-4f66-a05c-237681655162,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/18-Rotterdam-vierde-uitgave-tweede-versie-1936.jpg,,rivierkaart,3,2,,,-1,325,,
image,326,32,053a9709-2222-41c7-bcdf-f44a7d8453a6,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/19-Delfshaven-vierde-uitgave-1936.jpg,,rivierkaart,3,2,,,-1,326,,
image,327,32,ea7aa0a8-30e8-4e79-ab0f-06c019decc7b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/20-Schiedam-vierde-uitgave-1937.jpg,,rivierkaart,3,2,,,-1,327,,
image,328,32,788fcbba-9569-4efb-a7e1-40265dc5895f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/21-Vlaardingen-1933.jpg,,rivierkaart,3,2,,,-1,328,,
image,329,32,178a68a4-05f3-4b29-bd24-c7a34e672179,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/22-Vergulde-Hand-1933.jpg,,rivierkaart,3,2,,,-1,329,,
image,330,32,17990fd0-8462-48bb-b8f3-8d7592f6a4d4,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/23-Spuipolder-1933.jpg,,rivierkaart,3,2,,,-1,330,,
image,331,32,3d192756-9063-4b77-b69a-e5bca2a68215,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/24-Maassluis-1933.jpg,,rivierkaart,3,2,,,-1,331,,
image,332,32,ed53c138-ace1-45bd-972f-e62feb26e6ba,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/25A-Poortershaven-vierde-uitgave-1936.jpg,,rivierkaart,3,2,,,-1,332,,
image,333,32,064bcd6d-6417-4588-9707-6d7fe037ba02,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/25B-Poortershaven-vierde-uitgave-1936.jpg,,rivierkaart,3,2,,,-1,333,,
image,334,32,43842f7b-c796-4257-9572-f340d7de1a86,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/26-Krabbepolder-derde-uitgave-1936.jpg,,rivierkaart,3,2,,,-1,334,,
image,335,32,e11e3072-1f76-48b8-a1a5-0a7c61e7f2e0,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/27-Scheurpolder-derde-uitgave-1935.jpg,,rivierkaart,3,2,,,-1,335,,
image,336,32,1a3531ee-256c-424d-99b2-5d689f3a7dd0,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/28A-Hoek-van-Holland-derde-uitgave-1935.jpg,,rivierkaart,3,2,,,-1,336,,
image,337,32,6b23b3d3-0235-49e0-b5fa-6be3fd11991c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/28B-Hoek-van-Holland-derde-uitgave-1935.jpg,,rivierkaart,3,2,,,-1,337,,
image,338,32,1a351574-a2ef-4d04-a08d-cf5bfae75538,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2/29-Mond-van-den-Waterweg-derde-uitgave-1935.jpg,,rivierkaart,3,2,,,-1,338,,
image,339,32,1a3320d8-038a-45e3-8b02-8a311994d0ca,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2A/01-Gouda-derde-uitgave-1936.jpg,,rivierkaart,3,2a,,,-1,339,,
image,340,32,532b586e-69e4-48f8-8aed-49f6b6368f85,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2A/01-Gouda-vierde-uitgave-1952.jpg,,rivierkaart,3,2a,,,-1,340,,
image,341,32,c317f25b-7039-4cf4-8072-5e07e5ce9c3d,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2A/02-Moordrecht-derde-uitgave-1936.jpg,,rivierkaart,3,2a,,,-1,341,,
image,342,32,12cc4cf3-438a-47fa-90dd-b335a392a41c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2A/02-Moordrecht-vierde-uitgave-1952.jpg,,rivierkaart,3,2a,,,-1,342,,
image,343,32,94a5fa54-f339-4d6b-b7a5-cbf4b2391d6b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2A/03-Kortenoord-vierde-uitgave-1952.jpg,,rivierkaart,3,2a,,,-1,343,,
image,344,32,bcef6cce-d8dd-4bc3-bf0b-2ea1fc62cd74,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2A/03-Kortenoord-1933.jpg,,rivierkaart,3,2a,,,-1,344,,
image,345,32,870156c8-740b-449f-8318-b019f2f7a680,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2A/04-Hitland-vierde-uitgave-1952.jpg,,rivierkaart,3,2a,,,-1,345,,
image,346,32,7b093773-210a-4482-b017-803f3673dc6a,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2A/04-Hitland-1933.jpg,,rivierkaart,3,2a,,,-1,346,,
image,347,32,c18b7c21-3efb-45b1-89c8-80266b65f92e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2A/05-Ouderkerk-vierde-uitgave-1952.jpg,,rivierkaart,3,2a,,,-1,347,,
image,348,32,1c8ba6ad-22b7-4032-b6f9-1b45881d837b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2A/05-Ouderkerk-1933.jpg,,rivierkaart,3,2a,,,-1,348,,
image,349,32,ffc0eb28-75b4-42e0-8407-432616c67874,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2A/06-Krimpen-vierde-uitgave-1952.jpg,,rivierkaart,3,2a,,,-1,349,,
image,350,32,44695618-bb03-49c7-afd1-e0bbeeaef9d7,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2A/06-Krimpen-1933.jpg,,rivierkaart,3,2a,,,-1,350,,
image,351,32,e3ab0185-1950-4bb4-81d8-26b2ecbdbc81,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2A/07-Stormpolder-vierde-uitgave-1933.jpg,,rivierkaart,3,2a,,,-1,351,,
image,352,32,b23027d3-2076-453b-aad7-e8248b82ce79,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_2A/07-Stormpolder-vijfde-uitgave-1954.jpg,,rivierkaart,3,2a,,,-1,352,,
image,353,32,5cf0e73e-619b-41a9-a13b-5e807f494c3c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/00-Bladverdeling-der-herziene-rivierkaart-van-den-Hollandschen-Yssel-A.jpg,,rivierkaart,3,3,,,-1,353,,
image,354,32,2c087a94-c944-49ef-b329-dafbe3d24e6f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/00-Bladverdeling-der-herziene-rivierkaart-van-den-Hollandschen-Yssel-B.jpg,,rivierkaart,3,3,,,-1,354,,
image,355,32,ce9bc76e-bac7-48a9-81dc-967be740812b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/01-Eijsden-1934.jpg,,rivierkaart,3,3,,,-1,355,,
image,356,32,b6499c5e-4728-4c60-8e2c-25471578423f,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/02-Maastricht-derde-uitgave-1933.jpg,,rivierkaart,3,3,,,-1,356,,
image,357,32,33fa29ac-9376-49df-b08d-656ab0de0c2c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/03-Itteren-derde-uitgave-1939.jpg,,rivierkaart,3,3,,,-1,357,,
image,358,32,728a1e09-9456-4db5-a6f6-b5e236128481,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/04-Stein-derde-uitgave-1940.jpg,,rivierkaart,3,3,,,-1,358,,
image,359,32,22a266a7-7a58-4891-bbbf-db7b63f76a88,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/05-Grevenbicht-derde-uitgave-1938.jpg,,rivierkaart,3,3,,,-1,359,,
image,360,32,0bb5baf3-6dd2-4244-9656-436591139665,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/06-Roosteren-derde-uitgave-1940.jpg,,rivierkaart,3,3,,,-1,360,,
image,361,32,8ee66c99-c7d2-4c0d-a3aa-24f702e0539c,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/07-Stevensweert-derde-uitgave-1951.jpg,,rivierkaart,3,3,,,-1,361,,
image,362,32,9a3a89ef-5ac8-4c2f-b78a-3d08cb447a3e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/08-Linne-derde-uitgave-1951.jpg,,rivierkaart,3,3,,,-1,362,,
image,363,32,4d035b53-a241-4224-b0fa-eb6980096811,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/09-Roermond-derde-uitgave-1956.jpg,,rivierkaart,3,3,,,-1,363,,
image,364,32,b3f19fff-69a3-4989-ab87-49d3f64e99bb,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/10-Kessel-derde-uitgave-1956.jpg,,rivierkaart,3,3,,,-1,364,,
image,365,32,ca330ac2-1486-4cf3-a611-b6bd20404882,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/11-Belfeld-derde-uitgave-1956.jpg,,rivierkaart,3,3,,,-1,365,,
image,366,32,c18b1156-6782-419a-a150-bf082296124a,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/12-Venlo-derde-uitgave-1957.jpg,,rivierkaart,3,3,,,-1,366,,
image,367,32,c5714750-260d-47d7-aa6f-9bd4f1259dc9,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/13-Lottum-derde-uitgave-1955.jpg,,rivierkaart,3,3,,,-1,367,,
image,368,32,c874bce9-8fd4-44db-94d7-3be8ad244318,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/14-Broekhuizenvorst-derde-uitgave-1954.jpg,,rivierkaart,3,3,,,-1,368,,
image,369,32,1cb101ba-a2bc-4678-87cf-6b8f87ec8c33,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/15-Geijsteren-derde-uitgave-1953.jpg,,rivierkaart,3,3,,,-1,369,,
image,370,32,30124425-aff0-4d46-94b2-1af321c2a4e5,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/16-Vierlingsbeek-derde-uitgave-1953.jpg,,rivierkaart,3,3,,,-1,370,,
image,371,32,fdde492e-d46c-4311-8c00-e28f5ecfe7d0,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/17-Sambeek-derde-uitgave-1955.jpg,,rivierkaart,3,3,,,-1,371,,
image,372,32,390ad7dd-3458-43e2-bddd-5686f65247d0,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/18-Gennep-derde-uitgave-1952.jpg,,rivierkaart,3,3,,,-1,372,,
image,373,32,57b1db0b-3e9b-47fa-8335-efb05fdd2e8e,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/19-Mook-derde-uitgave-1949.jpg,,rivierkaart,3,3,,,-1,373,,
image,374,32,232f09ec-165e-4804-beb6-0d469baed396,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/20-Linden-derde-uitgave-1949.jpg,,rivierkaart,3,3,,,-1,374,,
image,375,32,0210ad1b-35bb-4063-947d-fd075ce831c0,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/21-Grave-derde-uitgave-1949.jpg,,rivierkaart,3,3,,,-1,375,,
image,376,32,c821be40-a36e-49b0-abca-026e3ceb1721,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/22-Ravenstein-derde-uitgave-1950.jpg,,rivierkaart,3,3,,,-1,376,,
image,377,32,a4a67ee5-abb0-4c16-bd33-0513c72b9329,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/23-Batenburg-derde-uitgave-1950.jpg,,rivierkaart,3,3,,,-1,377,,
image,378,32,cba1429e-8dcd-4f23-8628-d11834283790,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/24-Megen-derde-uitgave-1950.jpg,,rivierkaart,3,3,,,-1,378,,
image,379,32,28d0e902-87e1-4d9f-9d62-a5f6d68e2567,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/25-Alphen-derde-uitgave-1950.jpg,,rivierkaart,3,3,,,-1,379,,
image,380,32,c317f5d8-99a5-43b4-ab98-5f8268a3dbcf,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/26-Varik-derde-uitgave-1960.jpg,,rivierkaart,3,3,,,-1,380,,
image,381,32,3c4fbe13-13e8-4f73-b6d0-605954db1698,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/27-Kerkdriel-derde-uitgave-1960.jpg,,rivierkaart,3,3,,,-1,381,,
image,382,32,3d67d1cd-f5a3-4919-8b5b-a426de23c5dd,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/28-Hedel-derde-gedeeltelijk-vierde-uitgave-1959.jpg,,rivierkaart,3,3,,,-1,382,,
image,383,32,8eeb988e-b01c-4009-980b-9d01fcdf1a83,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/29-Heusden-vierde-uitgave-1959.jpg,,rivierkaart,3,3,,,-1,383,,
image,384,32,6a8f6d7c-40d1-4d3f-b21f-3e61fa4e6239,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/29a-Poederoijen-vierde-uitgave-1959.jpg,,rivierkaart,3,3,,,-1,384,,
image,385,32,fd108397-d1b1-4285-a347-c28b9006d9bd,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/29b-Gorinchem-vijfde-uitgave-1959.jpg,,rivierkaart,3,3,,,-1,385,,
image,386,32,5539c221-3a68-45b9-80ae-95ae8cb60e9b,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/29c-Hardinxveld-vierde-uitgave-1950.jpg,,rivierkaart,3,3,,,-1,386,,
image,387,32,29ef9e55-b816-4332-9cef-78faad3e0fbd,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/29d-Sliedrecht-derde-uitgave-1937.jpg,,rivierkaart,3,3,,,-1,387,,
image,388,32,5bc54b42-b066-4e55-938e-f24b8c203b12,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/30-Heesbeen-derde-uitgave-1955.jpg,,rivierkaart,3,3,,,-1,388,,
image,389,32,862496ec-7895-4af6-bc8a-d36f39345772,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/31-Capelle-derde-uitgave-1955.jpg,,rivierkaart,3,3,,,-1,389,,
image,390,32,d3935a7f-35b1-42fc-87bc-3be7e14672fc,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/32-Raamsdonk-vierde-uitgave-1940.jpg,,rivierkaart,3,3,,,-1,390,,
image,391,32,b1fc8e9d-8ef5-4dc4-8849-ae5883d877da,https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/rivierkaart/geogegevens/tweede_herziening/Serie_3/32a-Nieuwendijk-derde-gedeeltelijk-vierde-uitgave-1938.jpg,,rivierkaart,3,3,,,-1,391,,
